label,id,name,des,last refreshed,from,to
2168,118554,Franklin Templeton Mutual Fund - Franklin India Income Opportunities Fund - Direct - Growth,ISIN Div Payout/ ISIN Growth: INF090I01JI9,14-05-2021 20:00,01-01-2013,14-05-2021
2170,118556,Franklin Templeton Mutual Fund - Franklin Build India Fund - Direct - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01JD0<br><br>ISIN Div Reinvestment: INF090I01JE8,14-05-2021 20:00,01-01-2013,14-05-2021
2172,118558,Franklin Templeton Mutual Fund - Franklin Asian Equity Fund - Direct - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01IX0<br><br>ISIN Div Reinvestment: INF090I01IY8,14-05-2021 20:00,01-01-2013,14-05-2021
2174,118560,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund - Super Institutional Plan - Direct - Growth,ISIN Div Payout/ ISIN Growth: INF090I01JA6,14-05-2021 20:00,01-01-2013,14-05-2021
2175,118561,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,ISIN Div Reinvestment: INF090I01JB4,14-05-2021 20:00,01-01-2013,14-05-2021
2177,118563,Franklin Templeton Mutual Fund - Franklin India Focused Equity Fund - Direct - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01IU6<br><br>ISIN Div Reinvestment: INF090I01IV4,14-05-2021 20:00,01-01-2013,14-05-2021
2180,118566,Franklin Templeton Mutual Fund - Franklin India Short Term Income Plan -  Retail Plan - Direct - Quarterly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01GL9<br><br>ISIN Div Reinvestment: INF090I01GM7,14-05-2021 20:00,01-01-2013,14-05-2021
2181,118567,Franklin Templeton Mutual Fund - Franklin India Short Term Income Plan -  Retail Plan - Direct - Monthly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01GN5<br><br>ISIN Div Reinvestment: INF090I01GO3,14-05-2021 20:00,01-01-2013,14-05-2021
2184,118570,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01FX6<br><br>ISIN Div Reinvestment: INF090I01FY4,14-05-2021 20:00,01-01-2013,14-05-2021
2185,118571,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01FQ0<br><br>ISIN Div Reinvestment: INF090I01FR8,14-05-2021 20:00,01-01-2013,14-05-2021
2186,118572,Franklin Templeton Mutual Fund - Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01FS6<br><br>ISIN Div Reinvestment: INF090I01FT4,14-05-2021 20:00,01-01-2013,14-05-2021
2189,118575,Franklin Templeton Mutual Fund - Franklin India Debt Hybrid Fund - Plan A - Direct - Monthly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01GG9<br><br>ISIN Div Reinvestment: INF090I01GH7,14-05-2021 20:00,01-01-2013,14-05-2021
2192,118578,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Super Institutional Plan - Direct - Daily - IDCW,ISIN Div Reinvestment: INF090I01JW0,14-05-2021 20:00,31-12-2012,14-05-2021
2194,118580,Franklin Templeton Mutual Fund - Franklin India INDEX FUND NIFTY PLAN - Direct - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01GQ8<br><br>ISIN Div Reinvestment: INF090I01GR6,14-05-2021 20:00,01-01-2013,14-05-2021
2198,118588,Nippon India Mutual Fund - Nippon India Banking Fund - Direct Plan Growth Plan - Bonus Option,ISIN Div Payout/ ISIN Growth: INF204K01D22,14-05-2021 20:00,02-01-2013,14-05-2021
2201,118614,Edelweiss Mutual Fund - Edelweiss Balanced Advantage Fund - Direct Plan - Quarterly - IDCW Option,ISIN Div Payout/ ISIN Growth: INF754K01BP8<br><br>ISIN Div Reinvestment: INF754K01BQ6,14-05-2021 20:00,28-01-2013,14-05-2021
2205,118619,Edelweiss Mutual Fund - Edelweiss Long Term Equity Savings Fund (Tax Savings) - Direct Plan - IDCW Option,ISIN Div Payout/ ISIN Growth: INF754K01BX2<br><br>ISIN Div Reinvestment: INF754K01BY0,14-05-2021 20:00,24-01-2013,14-05-2021
2207,118624,Edelweiss Mutual Fund - Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,ISIN Div Payout/ ISIN Growth: INF754K01CE0,14-05-2021 20:00,08-01-2013,14-05-2021
2209,118632,Nippon India Mutual Fund - Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01XI3,14-05-2021 20:00,02-01-2013,14-05-2021
2212,118650,Nippon India Mutual Fund - Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01XF9,14-05-2021 20:00,02-01-2013,14-05-2021
2215,118654,Nippon India Mutual Fund - NIPPON INDIA FLOATING RATE FUND - DIRECT Plan - DAILY IDCW Option,ISIN Div Reinvestment: INF204K01D71,14-05-2021 20:00,02-01-2013,14-05-2021
2218,118660,Nippon India Mutual Fund - NIPPON INDIA FLOATING RATE FUND - DIRECT Plan - WEEKLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01D14<br><br>ISIN Div Reinvestment: INF204K01E13,14-05-2021 20:00,10-01-2013,14-05-2021
2221,118663,Nippon India Mutual Fund - Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01YC4,14-05-2021 20:00,02-01-2013,14-05-2021
2232,118678,Nippon India Mutual Fund - Nippon India Vision Fund - Direct Plan Growth Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01F20,14-05-2021 20:00,02-01-2013,14-05-2021
2236,118683,Nippon India Mutual Fund - NIPPON INDIA INCOME FUND - Direct Plan - MONTHLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01YN1,14-05-2021 20:00,02-01-2013,14-05-2021
2238,118687,Nippon India Mutual Fund - Nippon India Income Fund - Direct Plan Growth Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01XS2,14-05-2021 20:00,02-01-2013,14-05-2021
2241,118695,Nippon India Mutual Fund - NIPPON INDIA LIQUID FUND - DIRECT Plan - DAILY IDCW OPTION,ISIN Div Reinvestment: INF204K01ZG2,14-05-2021 20:00,01-01-2013,14-05-2021
2242,118696,Nippon India Mutual Fund - NIPPON INDIA LIQUID FUND - DIRECT Plan - MONTHLY IDCW OPTION,ISIN Div Payout/ ISIN Growth: INF204K01ZI8<br><br>ISIN Div Reinvestment: INF204K01ZJ6,14-05-2021 20:00,08-01-2013,14-05-2021
2243,118698,Nippon India Mutual Fund - NIPPON INDIA LIQUID FUND - DIRECT Plan - QUARTERLY IDCW OPTION,ISIN Div Payout/ ISIN Growth: INF204K01ZK4<br><br>ISIN Div Reinvestment: INF204K01ZL2,14-05-2021 20:00,02-01-2013,14-05-2021
2247,118703,Nippon India Mutual Fund - NIPPON INDIA LOW DURATION FUND - DIRECT Plan - DAILY IDCW Option,ISIN Div Reinvestment: INF204K01ZV1,14-05-2021 20:00,02-01-2013,14-05-2021
2248,118704,Nippon India Mutual Fund - NIPPON INDIA LOW DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01ZX7<br><br>ISIN Div Reinvestment: INF204K01ZY5,14-05-2021 20:00,02-01-2013,14-05-2021
2249,118705,Nippon India Mutual Fund - NIPPON INDIA LOW DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01ZZ2<br><br>ISIN Div Reinvestment: INF204K01A09,14-05-2021 20:00,02-01-2013,14-05-2021
2253,118716,Nippon India Mutual Fund - NIPPON INDIA MONEY MARKET FUND - DIRECT Plan - QUARTERLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01ZS7<br><br>ISIN Div Reinvestment: INF204K01ZT5,14-05-2021 20:00,17-07-2013,14-05-2021
2254,118717,Nippon India Mutual Fund - NIPPON INDIA MONEY MARKET FUND - DIRECT Plan - WEEKLY IDCW Option,ISIN Div Reinvestment: INF204K01ZO6,14-05-2021 20:00,02-01-2013,14-05-2021
2258,118722,Nippon India Mutual Fund - Nippon India Consumption Fund - Direct Plan Growth Plan - Bonus,ISIN Div Payout/ ISIN Growth: INF204K01G29,14-05-2021 20:00,03-01-2013,14-05-2021
2262,118727,Nippon India Mutual Fund - NIPPON INDIA HYBRID BOND FUND - DIRECT Plan - MONTHLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01YW2<br><br>ISIN Div Reinvestment: INF204K01YX0,14-05-2021 20:00,02-01-2013,14-05-2021
2264,118736,Nippon India Mutual Fund - Nippon India Balanced Advantage Fund - Direct Plan Growth Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01G94,14-05-2021 20:00,03-01-2013,14-05-2021
2268,118741,Nippon India Mutual Fund - Nippon India Index Fund - Nifty Plan - Direct Plan Growth Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01H36,14-05-2021 20:00,02-01-2013,14-05-2021
2270,118743,Nippon India Mutual Fund - NIPPON INDIA INDEX FUND - NIFTY PLAN - DIRECT Plan - ANNUAL - IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01H10<br><br>ISIN Div Reinvestment: INF204K01H28,14-05-2021 20:00,03-01-2013,14-05-2021
2273,118749,Nippon India Mutual Fund - NIPPON INDIA DYNAMIC BOND FUND - Direct Plan - QUARTERLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01A58<br><br>ISIN Div Reinvestment: INF204K01A66,14-05-2021 20:00,03-01-2013,14-05-2021
2276,118758,Nippon India Mutual Fund - Nippon India Pharma Fund - Direct Plan Growth Plan - Bonus Option,ISIN Div Payout/ ISIN Growth: INF204K01I27,14-05-2021 20:00,03-01-2013,14-05-2021
2279,118762,Nippon India Mutual Fund - Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,ISIN Div Payout/ ISIN Growth: INF204K01I68,14-05-2021 20:00,03-01-2013,14-05-2021
2282,118769,Nippon India Mutual Fund - Nippon India Quant Fund - Direct Plan Growth Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01J34,14-05-2021 20:00,02-01-2013,14-05-2021
2285,118777,Nippon India Mutual Fund - Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,ISIN Div Payout/ ISIN Growth: INF204K01J83,14-05-2021 20:00,03-01-2013,14-05-2021
2292,118786,Nippon India Mutual Fund - NIPPON INDIA INDEX FUND - SENSEX PLAN - DIRECT Plan - ANNUAL - IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01K64<br><br>ISIN Div Reinvestment: INF204K01K72,14-05-2021 20:00,03-01-2013,14-05-2021
2293,118788,Nippon India Mutual Fund - NIPPON INDIA INDEX FUND - SENSEX PLAN - DIRECT Plan - HALF YEARLY - IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01K98<br><br>ISIN Div Reinvestment: INF204K01L06,14-05-2021 20:00,03-01-2013,14-05-2021
2304,118808,Nippon India Mutual Fund - NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,ISIN Div Reinvestment: INF204K01C23,14-05-2021 20:00,02-01-2013,14-05-2021
2305,118809,Nippon India Mutual Fund - NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01C56<br><br>ISIN Div Reinvestment: INF204K01C64,14-05-2021 20:00,02-01-2013,14-05-2021
2306,118811,Nippon India Mutual Fund - NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01C72<br><br>ISIN Div Reinvestment: INF204K01C80,14-05-2021 20:00,10-01-2013,14-05-2021
2309,118816,Indiabulls Mutual Fund - Indiabulls Gilt Fund - Direct Plan - Weekly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01303<br><br>ISIN Div Reinvestment: INF666M01311,14-05-2021 20:00,11-01-2013,19-12-2018
2310,118817,Indiabulls Mutual Fund - Indiabulls Gilt Fund - Direct Plan - Fortnightly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01329<br><br>ISIN Div Reinvestment: INF666M01337,14-05-2021 20:00,03-03-2016,19-12-2018
2313,118821,Indiabulls Mutual Fund - Indiabulls Gilt Fund - Indirect Plan - Weekly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01386<br><br>ISIN Div Reinvestment: INF666M01394,14-05-2021 20:00,11-01-2013,19-12-2018
2314,118822,Indiabulls Mutual Fund - Indiabulls Gilt Fund - Indirect Plan - Fortnightly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01402<br><br>ISIN Div Reinvestment: INF666M01410,14-05-2021 20:00,11-01-2013,19-12-2018
2316,118825,Mirae Asset Mutual Fund - Mirae Asset Large Cap Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF769K01AX2,14-05-2021 20:00,02-01-2013,14-05-2021
2318,118834,Mirae Asset Mutual Fund - Mirae Asset Emerging Bluechip Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF769K01BI1,14-05-2021 20:00,02-01-2013,14-05-2021
2320,118837,Mirae Asset Mutual Fund - Mirae Asset Great Consumer Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF769K01BL5,14-05-2021 20:00,02-01-2013,14-05-2021
2323,118841,Mirae Asset Mutual Fund - Mirae Asset Savings Fund Direct Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF769K01BP6<br><br>ISIN Div Reinvestment: INF769K01BT8,14-05-2021 20:00,02-01-2013,14-05-2021
2324,118842,Mirae Asset Mutual Fund - Mirae Asset Savings Fund Direct Quarterly IDCW,ISIN Div Payout/ ISIN Growth: INF769K01BQ4<br><br>ISIN Div Reinvestment: INF769K01BU6,14-05-2021 20:00,02-01-2013,14-05-2021
2325,118843,Mirae Asset Mutual Fund - Mirae Asset Savings Fund Direct Daily IDCW,ISIN Div Reinvestment: INF769K01BR2,14-05-2021 20:00,08-10-2013,14-05-2021
2328,118860,Mirae Asset Mutual Fund - Mirae Asset Cash Management Fund Direct Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF769K01CN9<br><br>ISIN Div Reinvestment: INF769K01CQ2,14-05-2021 20:00,03-01-2013,14-05-2021
2329,118861,Mirae Asset Mutual Fund - Mirae Asset Cash Management Fund Direct  Daily IDCW,ISIN Div Reinvestment: INF769K01CO7,14-05-2021 20:00,02-01-2013,14-05-2021
2348,118891,Taurus Mutual Fund - Taurus Liquid Fund-Direct Plan-SI Daily Dividend Option,ISIN Div Reinvestment: INF044D01DI0,19-03-2021 11:00,01-01-2013,03-11-2020
2349,118892,Taurus Mutual Fund - Taurus Liquid Fund-Direct Plan-SI Weekly Dividend Option,ISIN Div Reinvestment: INF044D01DJ8,19-03-2021 11:00,02-01-2013,03-11-2020
2353,118903,HSBC Mutual Fund - HSBC Cash Fund - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF336L01BP2<br><br>ISIN Div Reinvestment: INF336L01BO5,14-05-2021 20:00,30-12-2012,16-05-2021
2354,118904,HSBC Mutual Fund - HSBC Cash Fund - Weekly IDCW,ISIN Div Payout/ ISIN Growth: INF336L01LJ4<br><br>ISIN Div Reinvestment: INF336L01BQ0,14-05-2021 20:00,30-12-2012,16-05-2021
2355,118906,HSBC Mutual Fund - HSBC Cash Fund - Regular - IDCW,ISIN Div Payout/ ISIN Growth: INF336L01BK3,14-05-2021 20:00,30-12-2012,16-05-2021
2360,118921,DSP Mutual Fund - DSP Bond Fund - Direct Plan - IDCW - Monthly,ISIN Div Payout/ ISIN Growth: INF740K01NA4<br><br>ISIN Div Reinvestment: INF740K01NC0,14-05-2021 20:00,02-01-2013,14-05-2021
2361,118922,DSP Mutual Fund - DSP Bond Fund - Direct Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740K01NB2<br><br>ISIN Div Reinvestment: INF740K01ND8,14-05-2021 20:00,02-01-2013,14-05-2021
2363,118928,HDFC Mutual Fund - HDFC Long Term Advantage Plan - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01WV2<br><br>ISIN Div Reinvestment: INF179K01WW0,14-05-2021 20:00,01-01-2013,14-05-2021
2367,118934,HDFC Mutual Fund - HDFC Capital Builder Value Fund - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01VA8<br><br>ISIN Div Reinvestment: INF179K01VB6,14-05-2021 20:00,01-01-2013,14-05-2021
2370,118943,HDFC Mutual Fund - HDFC Low Duration  Fund - Direct Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF179K01VG5<br><br>ISIN Div Reinvestment: INF179K01VH3,14-05-2021 20:00,01-01-2013,14-05-2021
2371,118944,HDFC Mutual Fund - HDFC Low Duration  Fund - Direct Plan - Weekly IDCW,This dataset has no description.,14-05-2021 20:00,01-01-2013,14-05-2021
2373,118949,HDFC Mutual Fund - HDFC Focused 30 Fund - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01VI1<br><br>ISIN Div Reinvestment: INF179K01VJ9,14-05-2021 20:00,01-01-2013,14-05-2021
2375,118954,HDFC Mutual Fund - HDFC Flexi Cap Fund - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01VL5<br><br>ISIN Div Reinvestment: INF179K01VM3,14-05-2021 20:00,01-01-2013,14-05-2021
2377,118959,HDFC Mutual Fund - HDFC Floating Rate Debt Fund - Direct Plan - Daily IDCW,This dataset has no description.,14-05-2021 20:00,01-01-2013,14-05-2021
2381,118968,HDFC Mutual Fund - HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01WA6,14-05-2021 20:00,01-01-2013,14-05-2021
2383,118978,HDFC Mutual Fund - HDFC Infrastructure Fund - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01WP4<br><br>ISIN Div Reinvestment: INF179K01WR0,14-05-2021 20:00,01-01-2013,14-05-2021
2385,118986,HDFC Mutual Fund - HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01XB2<br><br>ISIN Div Reinvestment: INF179K01XC0,14-05-2021 20:00,01-01-2013,14-05-2021
2387,118988,HDFC Mutual Fund - HDFC Mid-Cap Opportunities Fund - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01XO5<br><br>ISIN Div Reinvestment: INF179K01XP2,14-05-2021 20:00,01-01-2013,14-05-2021
2389,118992,DSP Mutual Fund - DSP Regular Savings Fund - Direct Plan - IDCW - Monthly,ISIN Div Payout/ ISIN Growth: INF740K01NP2<br><br>ISIN Div Reinvestment: INF740K01NR8,14-05-2021 20:00,03-01-2013,14-05-2021
2394,119017,HDFC Mutual Fund - HDFC Top 100 Fund - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01YT2<br><br>ISIN Div Reinvestment: INF179K01YU0,14-05-2021 20:00,01-01-2013,14-05-2021
2396,119019,DSP Mutual Fund - DSP Equity & Bond Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K01NY4,14-05-2021 20:00,02-01-2013,14-05-2021
2398,119028,DSP Mutual Fund - DSP Natural Resources and New Energy Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K01QA7,14-05-2021 20:00,04-01-2013,12-05-2021
2401,119057,Tata Mutual Fund - TATA Hybrid Equity Fund Direct Plan - Monthly Payout of Income Distribution cum capital withdrawal option  ,ISIN Div Payout/ ISIN Growth: INF277K01MO0<br><br>ISIN Div Reinvestment: INF277K01MP7,14-05-2021 20:00,02-01-2013,14-05-2021
2403,119059,HDFC Mutual Fund - HDFC Taxsaver - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01YQ8<br><br>ISIN Div Reinvestment: INF179K01YR6,14-05-2021 20:00,01-01-2013,14-05-2021
2405,119061,HDFC Mutual Fund - HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01XX6<br><br>ISIN Div Reinvestment: INF179K01XY4,14-05-2021 20:00,01-01-2013,14-05-2021
2408,119064,HDFC Mutual Fund - HDFC Index Fund Sensex Plus Plan-Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01WO7,14-05-2021 20:00,01-01-2013,25-05-2018
2410,119066,HDFC Mutual Fund - HDFC Childrens Gift Fund - Direct Plan,This dataset has no description.,14-05-2021 20:00,01-01-2013,14-05-2021
2414,119070,DSP Mutual Fund - DSP Midcap Fund - Direct Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740K01PY9<br><br>ISIN Div Reinvestment: INF740K01PZ6,14-05-2021 20:00,02-01-2013,14-05-2021
2416,119072,HDFC Mutual Fund - HDFC Dynamic Debt Fund - Half Yearly IDCW - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01WC2<br><br>ISIN Div Reinvestment: INF179K01WD0,14-05-2021 20:00,01-01-2013,14-05-2021
2417,119073,HDFC Mutual Fund - HDFC Dynamic Debt Fund - Quarterly IDCW - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01WE8<br><br>ISIN Div Reinvestment: INF179K01WF5,14-05-2021 20:00,01-01-2013,14-05-2021
2420,119076,DSP Mutual Fund - DSP Flexi Cap Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K01PI2,14-05-2021 20:00,02-01-2013,14-05-2021
2424,119082,DSP Mutual Fund - DSP Credit Risk Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K01OS4,14-05-2021 20:00,02-01-2013,14-05-2021
2425,119083,DSP Mutual Fund - DSP Credit Risk Fund - Direct Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740K01OT2<br><br>ISIN Div Reinvestment: INF740K01OU0,14-05-2021 20:00,02-01-2013,14-05-2021
2426,119084,DSP Mutual Fund - DSP Credit Risk Fund - Direct Plan -  IDCW - Monthly,ISIN Div Payout/ ISIN Growth: INF740K01OV8<br><br>ISIN Div Reinvestment: INF740K01OW6,14-05-2021 20:00,02-01-2013,14-05-2021
2427,119085,DSP Mutual Fund - DSP Credit Risk Fund - Direct Plan - IDCW - Quarterly ,ISIN Div Payout/ ISIN Growth: INF740K01OX4<br><br>ISIN Div Reinvestment: INF740K01OY2,14-05-2021 20:00,02-01-2013,14-05-2021
2428,119086,DSP Mutual Fund - DSP Credit Risk Fund - Direct Plan - IDCW - Weekly,ISIN Div Payout/ ISIN Growth: INF740KA1NY0<br><br>ISIN Div Reinvestment: INF740KA1NZ7,14-05-2021 20:00,02-01-2013,14-05-2021
2430,119088,HDFC Mutual Fund - HDFC Liquid Fund - IDCW Weekly - Direct Plan,This dataset has no description.,14-05-2021 20:00,31-12-2012,14-05-2021
2431,119089,HDFC Mutual Fund - HDFC Liquid Fund - IDCW Daily - Direct Plan,ISIN Div Reinvestment: INF179KB1HV7,14-05-2021 20:00,31-12-2012,14-05-2021
2434,119092,HDFC Mutual Fund - HDFC Money Market Fund - Growth Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179KB1HU9,14-05-2021 20:00,31-12-2012,14-05-2021
2435,119093,HDFC Mutual Fund - HDFC Money Market Fund - Daily IDCW Option - Direct Plan,ISIN Div Reinvestment: INF179KB1HZ8,14-05-2021 20:00,31-12-2012,14-05-2021
2437,119095,DSP Mutual Fund - DSP Focus Fund - Direct Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740K01OC8<br><br>ISIN Div Reinvestment: INF740K01OD6,14-05-2021 20:00,02-01-2013,14-05-2021
2442,119100,DSP Mutual Fund - DSP Government Securities Fund - Direct Plan - IDCW - Monthly,ISIN Div Payout/ ISIN Growth: INF740K01NE6<br><br>ISIN Div Reinvestment: INF740K01NH9,14-05-2021 20:00,02-01-2013,14-05-2021
2444,119102,Tata Mutual Fund - Tata Corporate Bond Fund- Direct Plan-Daily Dividend,ISIN Div Reinvestment: INF277K013D0,14-05-2021 20:00,07-01-2013,13-12-2019
2449,119107,DSP Mutual Fund - DSP Savings Fund - Direct Plan - IDCW - Monthly,ISIN Div Payout/ ISIN Growth: INF740K01NT4<br><br>ISIN Div Reinvestment: INF740K01NW8,14-05-2021 20:00,02-01-2013,14-05-2021
2453,119115,HDFC Mutual Fund - HDFC Gilt Fund - IDCW Option - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01VR2<br><br>ISIN Div Reinvestment: INF179K01VT8,14-05-2021 20:00,01-01-2013,14-05-2021
2456,119119,HDFC Mutual Fund - HDFC Hybrid Debt Fund - IDCW Monthly - Direct Plan,ISIN Div Payout/ ISIN Growth: INF179K01XF3<br><br>ISIN Div Reinvestment: INF179K01XG1,14-05-2021 20:00,01-01-2013,14-05-2021
